id,text,label
yahoo_00016,how can i get rid of a serious rash raw skin on my vagina and butt i was using monistat after i get done shaving to avoid the rash little red bumps not knowing that it can you can't use it with a product containing hydrocortisone i was using cortisone 10 right now i'm very sore and really red like on the insides does anyone know what i could do to treat this i'm too embaresed to go to the doctor it hurts bad enough that i wanna cry each night the only time it doesn't hurt is when i'm taking a bath try a diaper rash cream thats what i use when i get irritated and it works desitin or it's generic is best,health
yahoo_00017,how come the sharks lost tonight why can't they score on the powerplay this is a good question and your powerplay question ties in on why they lost i very rarely say this but the announcers were right on in saying that edmonton was not afraid to take penalties last night because san jose was not making them pay on the power play the sharks looked flat their passes were horrible the weren't skating like they wanted in in the offensive zone and not coming back hard enough in the d- zone and to boot toskala was horrible he is done its time to put a goaltender that is play off tested in thats nabokov i think the sharks blew it this series is over they had control they gave it up and now the oilers have the control going into a building that the sharks looked terrible in they can't score on the power play because they don't shoot the puck its basic hockey teachings good things happen when you shoot the puck and when you get to fancy its can go very bad,sports
yahoo_00018,what is ur fav band maroon 5,entertainment_music
yahoo_00019,does anyone know what it means to have a baby born with potential w s kidneys i'm just not sure what w s means my doctor wrote this on a form thanks you need to ask your doctor about this,health
yahoo_00020,this boy really likes me but i don't want to go out with him because it might ruin our friendship what do i do say exactly what you just said you value the friendship and do not want to risk losing it if he values the friendship he will understand,family_relationships
yahoo_00021,how can we write code in asp net for payment through credit card the easiest form of integration with least risk to you would be to choose a third party credit card and or check processor that already has the infrastructure in place to communicate with the banking networks and is certified to follow all of the card issuer such as visa rules n nthat being said these services typically allow you to collect the cardholder information which you should not store anywhere on your system to limit liability and then pass that information to the processor through a secure http post n nyou can use classes in the system web and system net namespaces which can help you easily make web requests start by looking at the httpwebrequest class and then examine the results back to determine if the transaction was processed n nnote that the processor you use will have a specific protocol such as request parameters and return values that you will need to adhere to when designing your web application n nbelow are the links to a few 3rd party processors,computers_internet
yahoo_00022,are the peace corps volunteers numbers low or high i believe most of them are high on something or they wouldn't volunteer they would be out for the money,politics_government
yahoo_00023,i am thinking about swithcing my name what do you think would be a good one jordan i love that name and it works either way chick or dude,family_relationships
yahoo_00024,who can help me about an essay about education hey i want a good essay about aducation and it s influence on teens comparing america education system with different parts of the world okay - sounds like an interesting theme what specifically do you have questions about you're not asking for someone to provide the essay are you do you need help finding resources please provide more details click the pencil icon and click add details happy to help but i need to understand what you're looking for,education_reference
yahoo_00025,what do you think about the united states' war on drugs our drug laws have been the reason most of our prison and jail space is now occupied by people who have been busted for possession of an illegal or controlled substance do you think we are winning the war on drugs or do you believe it's time for drug reform to change our laws what about the prohibition days- should we apply those lessons of yesterday to the present there cannot be a victory for the u s war on drugs until there is intelligent and comprehensive changes to the laws but more than that a change of attitudes moving drug use to a medical issue rather than leaving it a legal issue now we criminalize drug use filling up jails with addicts social costs are extremely high if we instituted needle exchange programs prescriptions for drugs including heroin to addicts who must register and provided counseling and other support services to users on a multiagency level then we would see crime organizations go bankrupt because customer base for illegal drugs would diminish users could pursue a more normal existance public health costs would go down and it would steer users away from prison and crime check out the merceyside model,politics_government
yahoo_00026,where can i take my 86 year old dad who refuses to shower and get him cleaned up dad thinks he doesn't look well and we can't get him to shower he sponge bathes he is very proud and will not hear of our getting an aide to help him is he afraid of slipping in the tub maybe can you make it safer in there by putting sticky things on the bottom or a chair in the tub hey it's like a sponge bath b c he can sit down but be under running water--neato eh n nis there a lady friend or wife who can help him bathe or maybe a very close friend or a brother n nhey if all else fails there are outdoor showers at pools and at the beach and it is summertime and he's used soap all he needs is the running water not trying to be sarcastic just thinking of the situation and what might work,family_relationships
yahoo_00027,how do you now you are being told something by god and know from a shadow of a doubt that it is god speaking to your heart and how can you feel god's presence all the time how do you know if your friend's is telling you the truth when they say that there christain's you cannot something has to exist before it can talk to you,society_culture
yahoo_00028,ho wdo i really know if my man really loves me hmmmm i don't think how you feel is any indication of whether or not your man really loves you i think it's best to put your feelinging aside for a bit and take a look at how he treats you n ndoes he respect your ideas opinions attitudes feelings and behaviors does he support your values -- allowing you to follow your own system of beliefs does he allow you to express yourself and is he willing to work with you to reach compromises when the two of you disagree n ndoes he know your weaknesses good and bad and allow you to be less than perfect does he protect your weaknesses rather than criticise you or open you up to ridicule n ndoes he treat you with gentleness and kindness and yet know when you are ready to break loose in a chicken fight or giggle fest n ndoes he share some of your most personal interests does he share your goals n ndoes he know you well enough to love you for you -- whoever you are and whatever you are living through right now at this moment n ndoes he say he loves you n nit's easy to mix up our feelings with someone and assume the other person feels the same as we do if there is any question let some time pass it takes time to know someone well enough to know if there is love between you and not just chemistry,family_relationships
yahoo_00029,if an alien spaceship landed in your yard what would you do a farside cartoon some years ago depicted people lying unconscious in their yard as a ufo sped away into the sky the aliens had tagged the humans like we tag animals the funny thing was that they used huge innertube-like devices with antennae as tags and placed them around the humans' necks call 911 i don't care if the government takes them to area 51 i want them out of my yard,science_mathematics
yahoo_00030,who does not miss eddie guerrero i dont i never liked eddie guererro and dont miss him at all i think his character was an awful role model for kids basically he said that lying cheating and stealing is a good thing and will make you sucessful i know austin was not a good role model but he never told anyone to lie cheat or steal if anything he told people to stand up for themselves i didnt wish death on eddie but i dont miss him honestly i didn't like him either he was kind of funny with chyna and the whole mamacita thing but he was not my favorite at all,sports
yahoo_00031,what do guys expect from girls what do they look for what is it that guys really expect look for when finding a gf they want a she-devil in the bedroom and a nice girl everyplace else so it seams anyway,family_relationships
yahoo_00032,who sings this somebody once told me the world was friend boloni so i took a little bite of a tree it tasted kinds funky so i threw it at a monkey,entertainment_music
yahoo_00033,what is the current booming business in india most businesses are booming in india right now as far as outsourcing is concerned actually that's just one aspect although an important aspect of india's economy what people need to understand is that the reason why more and more comanies are outsourcing work of different types to india is because those who have already done so are benifiting from it that means the call centre workers in india are doing a good job,business_finance
yahoo_00034,what is a good web site i can go to for pictures and information about human anatomy what web site can i use to find printable pictures of the different types of human tissues nwhat web site can i use to find pictures of different types of human organs with printable pictures the website i listed below has a lot of what you are asking for and sometimes they have some animated flash files so that you can actually see what is going on,science_mathematics
yahoo_00035,does your question get more answers when i ask it or when you ask it hilarious that happens with someone i happen to know nalso she will not get violated and they will post questions for her that they will not post for me within minutes tried and tested,entertainment_music
yahoo_00036,what's the best sporting gear to buy to protect ankle injury when playing basketball how does the pros do it the best thing to do is tape your ankle before every game othe protections wil reduce you area of movement so it's not that good n nbut taping your ankle won't prevent you from severe sprains tho it'll just diminish them,sports
yahoo_00037,can you give me 15 foreign and 15 filipino biologists filipino and foreign biologists and their contributions,science_mathematics
yahoo_00038,if you were playing at the chinnaswamy stadium which city would you be in chinnaswamy stadium is in bangalore india,sports
yahoo_00039,whhat if you like somebody alot but he likes your best friend best friends are hard to come by guys keep coming and going let her have him a better guy will come along,business_finance
yahoo_00040,what happened to my cyst i had a cyst on my head and it just went away are you sure there are many cases where the cyst takes on a different life form it may form eyes nose ears mouth and hair just exactly like your head was are you certain that your head isn't gone and your really left with the cyst better take a closer look see if people starting looking at you kinda weird don't be afraid to ask people if your head looks more like a cyst than your head if they can't tell the difference then i guess it doesn't really matter as long as it functions properly,health
yahoo_00041,any recommendations for relieving tmj pain you need to see an orthodontist to get your bite adjusted so you don't have the pain anymore in the meantime you can get some relief by wearing a night guard when you sleep,health
yahoo_00042,why are the numbers on a dartboard in that sequence just to make it interesting for the lager beer swilling players,sports
yahoo_00043,how long does it take to progress through the belt ranking system in chi kwang do i got to red-black belt in about 2 years but time may very i quit afterward they also kick you out if you can't spell it right so you might want to work on that,sports
yahoo_00044,mes fils de 8 11 ans aiment jouer à la pétanque sur le parquet de chez leur mémé faut-il qu'ils continuent tu as l'air de savoir les elever,sports
yahoo_00045,where do people go when they are dead where all souls go before the final day i believe that people who die stay in a sleep state until jesus returns and takes us all to heaven because the bible states that those in the ground will rise first,society_culture
yahoo_00046,in a circuit of 2 lamps in parallel if there are 7v across 1 lamp what is the voltage across the other lamp answer in units of v voltage across parallel circuts is always the same so 7v the current however will be split if the lamps are exactly identical split in half between them n nseries circuits are the other way voltage is different current is the same n nthis is a consequence of kirchoff's laws kirchoff's law says that all the current going into a node must equal the current going out of the node conservation of energy really and also the voltage drops around a loop must equal common sense really there can't be any extra or deficit current or voltage,science_mathematics
yahoo_00047,what do you think do you think as time progresses there would be less religious people i am not necesserely talking about more atheist there are several people very spiritual but not clinging onto any religion or do you think as time progresses there will be more religious people please respond with your thoughts about a global tendency and your thoughts as far as the tendency of just united states in other words will in your opinion the world be less or more religious will united states alone be less or more religious in the future i think the distinction you're trying to make here is between religious people and what are commonly called spiritual people spirituality until the mid-twentieth century or so referred to matters of the spirit within the context of religion in more recent times it's come to mean a person who believes in a god or gods or other higher power but who doesn't belong to or subscribe to the conventions of an organized religion n nthe idea of religion in times past has been an organization that creates a group identity that supersedes that of the individual's identity this is in sharp contrast to the american ideal of individuality most americans treat large institutions with a degree of suspicion and hostility hence the growth of spirituality or what is sometimes called the seeker movement n namericans find the idea of individuality in worship very appealing because it provides all the comfort of religion with none of the commitment loss of personal identity or other things seen as negative about organized religion n ni think that as time moves on we'll see increased backlash toward organized religion as well as a growth of atheism and individual spirituality,society_culture
yahoo_00048,why doesnt the suns radiation cause earth to burn up when the surface faces the sun and freeze when its not like other planets the atmosphere modulates the amount of temperature change that can occur clouds block some radiation from reaching the earth's surface during the day and hold in heat escaping into space during night time the moon lacking an atmosphere but orbiting at the same distance from the sun experiences much larger temperature swings during the lunar day night cycle,science_mathematics
yahoo_00049,if illegals are given amnesty do you think we could sponge off of them for a change we wont give wetbacks amnesty and we would never sponge off them because we are not a low life country we dont reck our governent and try to ruin others if my neighbor had a nicer house food and mor i wouldnt demand the right to live there or for him to feed my family so why the heck to the mexicans expect the us to do that,politics_government
yahoo_00050,if u had 3 wishis what wil they be i can't tell you that- they won't come true,business_finance
yahoo_00051,what peace conflict resolution studies ni i'm not sure what you are asking but if you are asking where you can study peace conflict resolution i can certainly recommend the university of alberta that program is slated to open in sept 06 and it's interdisciplinary so you aren't just studying one discipline you're studying many,education_reference
yahoo_00052,what year s were ripcord and whirlybirds on do people remember these how about the buccanerrs i think whirlybirds was a late 1950's show probably 1957 ripcord was later in 1963,entertainment_music
yahoo_00053,what is the best virus scan cleaner that will scan and delete the virus i have windows xp i want to scan my computer for virus's and quaratine them or delete them without paying if possible it depends on what you want to spend and whether or not you want it to run on its own or you are willing to go to a website to run one every now and again n ni go to and do their free scan that gets rid of malware virus and grayware spyware,computers_internet
yahoo_00054,what is as good or better than the 1611 king james bible for todays english bible translations vary according to readability and tightness of translation the more tight the translation the harder it is to read this is because there is not a perfect correspondence between languages if you are looking for a very readable bible i'd recommend the good news this is available in both catholic and non-catholic editions the good news was intended to be read easily by those with a 6th grade vocabulary the translators did a very good job with it i use it often on the other end of the spectrum is the new oxford this is not available in a catholic edition for catholics the tightest translation is probably the new jerusalem the king james holds an interesting place in history and among bible translations it was not translated with either readability or tightness in mind rather it was translated as an orator's bible it is meant to have a poetic quality easy to hear and remember this is because at the time of it's translation many people were illiterate and few people could afford to own their own bible another interesting note on the king james it was commissioned by king james of england in part because other then available english translations were biased toward catholics ironically it is now the bible of choice for evangelical christians,society_culture
yahoo_00055,children paid workes in many countries children are engaged in some kind of paid work some people regard this as completely wrong while others consider it as valuable work experience important for learning and taking responsibility nwhat are your opinion on this well martha i believe that it is completely up to you if you want to take small children away from things such as gamecube and nudie magazines and throw them in sweat shops hell if i had one of those facilities i would do the same damn thing f those little bastards right in the forehead,society_culture
yahoo_00056,i want to be a wildlife biologist could u suggest any institutions this would depend on a number of questions first off at what state of your education are you are you about to enter college in that case there a numerous good schools you can go to which offer you possibilities to get involved in wildlife biology if you are thinking about graduate school i would certainly want to ask which type of wildlife bio youa re thinking about n nmy suggestion wuld be this figure out which questions you are actually interested in not only wildlife biology but what issues what topics interest you if you have a few keywords regarding your favorite topic search on medline or some other databank at your local college university public library for publications by scientists working on these questions see where they are which universities labs or field stations and then contact the ones you would like to perhaps work with n nfrom my own experience it is very very helpful to know the work done in the lab of a scientist you contact read some of their papers go to their websites and be a bit in the clear as to what it is they do also it is extremely helpful to be able to address a rather clear question something you would like to research n nhope this helps,science_mathematics
yahoo_00057,can someone simplify the 27 amendments i need to learn all 27 amendments and there so confusing can someone simplify them put them in words i can understand thanks ok well if your talking about memorizing them all i had to do this same exact test right before thanksgiving break i got a 100 ok-ill try to give you some tips from what i remember by little things i made up i dont remember them all but yeahh heres what i know if this is what your asking for n1-freedom of speech press etc you should just knw that n2-right to bear arms you have 2 arms n5-has something to do w double jeopardy i thought of the show jeapordy being on ch 5 n7-jury cases are the most civil or something like that 7 people on a jury n12-electoral college you have to go thru 12 yrs of school before college n18-prohibition of alcohol there are 2 ages for drinking one-18 n21-prohibition repealed the other age for drinking-21 n22- two- 22 terms in office n arghh thats all i remember sorry i dont have my notebook with me so yeah hope that helps n 3,education_reference
yahoo_00058,do you think charmed is gay no it is an awesome show that allows me to go into a fantasy world daily as a stress reliever,entertainment_music
yahoo_00059,do you think that christmas spirit still exists or is it to commercial well i think that the true spirit of christmas still exists you can feel the excitment in the season but it is also very commercialized,society_culture
yahoo_00060,i am a capricorn and born on january 14th what is my chinese sign anyone know please just curious you are the dragon n nhere is the daily horoscope for the dragon n ncurrent astral influxes will incite your mood to be edgy irritable and morose make a great effort to control your behavior and avoid useless clashes instead of nagging your spouse or scolding your children for trifles why don't you try to strengthen your ties with them guard yourself against spending too much indiscriminately don't put all your eggs in one basket you must show adaptability,entertainment_music
yahoo_00061,what's a healthy weight for me i'm 5'7'' and 194 pounds maybe you are big boned if not you might want to consider dropping some weight use a bmi calculator to figure out how much you should weigh,health
yahoo_00062,2 what are the tradeoffs with the different types of ways to implement subtypes when creating a logical schema the tradeoffs are always the same when implementing types or subtypes when creating anything logical or not schema or not it's all a means to an end that is an effect based on cause,computers_internet
yahoo_00063,what in the world is that clear black stuff that floats in my eye its in my eye its clearish its blackish it moves when i look in different directions i think i've heard it called fly in the eye but i dont know the technical term is floater this is material from the retina the light detecting portion of the eye that has made its way into the vitreous fluid of the eye the jelly-like material that fills up much of the eye these can be cholesterol plaques old blood or some of the cells that line the retina while the majority of these are benign and will clear themselves usually takes several months it is recommended that you talk to a doctor about them as they can be a warning sign of more serious medical problems,health
yahoo_00064,i want to be a teacher in brunei or japan without red tape is it possible teaching in a foreign country is all about dealing with red tape learn to be patient when abroad or you won't enjoy the experience,education_reference
yahoo_00065,i want to get stronger i am a vegeterian and i am under 18 can u tell any ways to get stronger any excersise i know push ups but i am not sure if it works my parents said i can't weight lift though eat your spinach,health
yahoo_00066,i wanna be a web designer what should i do learn html and move your way from there to other languages n ndo some research,computers_internet
yahoo_00067,if you could see any animal fight another animal to the death which animals would you chose and why taking this at face value i e as purely hypothetical i think a little imagination is required watching two single animals fight could end up being quite dull a lot of the time why not spice it up a bit n nfor instance watching two grizzlies paw each other about meh how about one grizzly vs six wolves or maybe a single lion taking on eleven wolverines or go a step further tiger vs antelope - but dress the antelope up in a nail studded waistcoat pre fight that should be interesting n nbut if you really really have to have a one on one of the same species then my vote would have to go to humble domestic cat my cat's psychotic for a start and i'd back him in a fight to the death with pretty much anything myself sadly included i am under no allusions that as much as he likes the odd tickle under the chin if he were big enough then he would eat me fact n ni think i need to get out more o,entertainment_music
yahoo_00068,do you agree that amerlca deserved 9 11 if you believe some people the 3000 civilianst that died in the wtc couldn't begin to avenge the millions of innocent people that have died under american policies in countries around the globe i hear your comment but not even the 3000 thousand that died in the towers equals the deaths from the american military no death is valid as far as i am concerned i really believe that america doesn't have the real story an attack is a valid reason to sign a declaration of war but the bush administration doesn't have one i am concerned about this as to it doesn't make any sense going into iraq was unwarranted and once again no declaration of war was signed this makes america appear to be just as much of a terrorist nation as the attackers it's not proper etiquette to our democracy and policies the republicans don't believe in democracy it is a republic type of government that america is being ruled by at the present i don't agree with these types of policies and the rest of the world is also appalled by the bush administrations actions all of this could lead to a larger global war i am afraid i say voting the republicans out of office in november is americas only choice at this point i don't want to die for a small group of red-necks that stir up problems and wont play a part in the military my personal feelings that's all,politics_government
yahoo_00069,ihave a b should i work harder to get an a b is great but an a is even better strive to do your best if you don't get a at once don't give up there are infinite possibilities for you as long as you work hard,education_reference
yahoo_00070,where do i find the online applications for ussupport in shreveport la this is a computer support co located on industrial blvd in shreveport la how do i find the online application i don't know but good luck fellow louisianian,computers_internet
yahoo_00071,what is the process tv4win exe what does it do what application is it associated with any info please if i had to guess its assosiated with a tv tuner card if you dont have one i'd do a virus sweep,computers_internet
yahoo_00072,i want to know that what is the scope of mba sites should help,education_reference
yahoo_00073,how does anyone rid the bots ytunnel cuts down a good bit of them,computers_internet
yahoo_00074,where does the law stand on critically ill empoyees my friend is critically ill in hospital even if he recovers it will a long slow road nhas been with the company 6 months has been told he will be paid up until next month after that it will be ssp nis this standard practise can anything be done to help the situation it sounds normal for an average uk company to do that some will have policies in place to provide additional income but this is unlikely to kick in after just 6 months,politics_government
yahoo_00075,are there gonna be more superman v trailers you bet the movie is still a little ways away so the trailers are teasers when it gets closer there will be updated versions first in the theaters then on the television,entertainment_music
yahoo_00076,does anyone know what sanook com is i got an email from them after joing adapost com stating that my number won the lottery through microsoft com and that i need to contact them i didn't enter any lotteries but they said it was an automatic thing they wanted my address phone number and that was all so far i believe this to be spam but i want to find out where i can find out more about this company i tried to look them up and i believe they are from thailand if anyone can help let me know thanks sanook com is a website which amongst other things offers a free email address exactly like yahoo does nyou can if you mess about with the strange writing long enough get an email address elvis sanook com nthat makes you elvis like lottery sanook com makes them a legit lottery n nit is a scam nyou cannot have an international lottery as the gambling laws differ in every country nthe scammers say it is international so as to cover every country nif you want to check a email you think might be a scam go to work like this n1 10 000 people pay 1 dollar euro pound yen etc nthe lottery company now has 10 000 n n2 the lottery company holds a draw and gives out 7 000 in winnings and keeps the profit 3 000 n nscams work like this n-1 nobody pays money there is no money to win n n0 a scammer sends out 10 000 spam emails to tell people they have won a lottery they havn't entered they pretend they work for real lottery websites n n2 the scammer asks for your personal details be prepared your inbox is going to be full of emails asking for you personally and dont get me started on what they are gonna do with your bank details n n3 the scammer tells you that you have to pay fees before you can accept the winnings and no you cant pay out of the winnings they dont exist silly maga n n4 the scammer manages to con 3 people out of 1000 and gives all his profits to a charity for orphaned goats he dosn't really he keeps it n n5 your inbox gets more mails than help microsoft com neverything from you have won anotther sooperdooperlottry to chan u b a next of kin to please join our company cash our checks send us the money until your bank realises you are laundering money for us n nthe moral of the story is if it sounds too good to be true it probably is,computers_internet
yahoo_00077,how many people are there in congress 100 senators 2 for each state and 435 reps,politics_government
yahoo_00078,when are the much awaited blue ray disc and hd- dvd going to release in india,computers_internet
yahoo_00079,where can i find information on an inmate in nashville tn i want to find out information on a friend in davidson county that's in nashville tn i want the free info and possibly a picture can anyone help this is very important to me the information here is only about tennessee felony offenders so individuals who have been in county or city facilities but not state custody will not appear,business_finance
