id,text,label
47521,"United Online profits up, to buy Classmates Online NEW YORK--Low-cost Internet service provider Unit United Online profits up, to buy Classmates Online NEW YORK--Low-cost Internet service provider United Online on Monday reported a higher quarterly profit despite slowing subscriber growth, and said it agreed to buy Classmates Online for \$100 million in cash.",business
25224,Newcastle and Dnipro Win Third Straight (AP) AP - Newcastle and Ukrainian club Dnipro Dnipropetrovsk Newcastle and Dnipro Win Third Straight (AP) AP - Newcastle and Ukrainian club Dnipro Dnipropetrovsk maintained their perfect records in the UEFA Cup group phase on Thursday to virtually guarantee a place in the knockout stage.,sports
48921,"French Firms Sagem, Snecma Plan Merger (Reuters) Reuters - French companies Snecma and Sagem \announ French Firms Sagem, Snecma Plan Merger (Reuters) Reuters - French companies Snecma and Sagem \announced a planned 7 billion euro ( #36;8.9 billion) merger on\Friday, in a deal that analysts said was driven by political\rather than shareholder interests.",business
37978,"Financier was grim reaper: Market-timing crime profited after 9/11 On September 13, 2001, most Ameri Financier was grim reaper: Market-timing crime profited after 9/11 On September 13, 2001, most Americans were still reeling from the shock of the terrorist attacks on New York and the Pentagon two days before.",business
44171,"Woolies, Coles to compete for ALH COLES Myer will belatedly enter the takeover contest for Australia Woolies, Coles to compete for ALH COLES Myer will belatedly enter the takeover contest for Australian Leisure  amp; Hospitality today with a bid that will trump arch-rival Woolworths.",business
26303," quot;My Body Was Done quot;, Says Retiring Pinsent Four-time Olympic gold medallist Matthew Pinsent  quot;My Body Was Done quot;, Says Retiring Pinsent Four-time Olympic gold medallist Matthew Pinsent this morning announced his retirement from rowing three months after his final triumph in Athens in the coxless fours.",sports
19458,"NFL roundup On a day dominated by offense, it took a defensive back to settle things NFL roundup On a day dominated by offense, it took a defensive back to settle things. Indianapolis star Peyton Manning had thrown five touchdowns when he lofted the ball into Kansas ",sports
5369,"For Phil, it #39;s out with Titleist, in with Callaway Less than a week after being released from th For Phil, it #39;s out with Titleist, in with Callaway Less than a week after being released from the remaining 16 months on his five-year contract with The Acushnet Co., Phil Mickelson has signed a multiyear pact with Callaway Golf, according to the company.",sports
50291,"Cool weather heats up retail sales Cool autumn weather and apparent pent-up demand for clothing drov Cool weather heats up retail sales Cool autumn weather and apparent pent-up demand for clothing drove strong sales in October at Gap, Neiman Marcus and other national retailers, according to company reports issued Thursday.",business
25951,Atlanta comes back to beat NO ATLANTA - Say all you want about the Atlanta Falcons #39; tendency to  Atlanta comes back to beat NO ATLANTA - Say all you want about the Atlanta Falcons #39; tendency to take an offensive vacation in the third quarter and give opponents hope.,sports
54908,Biogen gets the first in 8 years FDA approval for a multiple &lt;b&gt;...&lt;/b&gt; Today was a day  Biogen gets the first in 8 years FDA approval for a multiple &lt;b&gt;...&lt;/b&gt; Today was a day of good news for multiple sclerosis patients: FDA granted approval to a new anti-multiple sclerosis drug Antegren developed by Biogen Idec Inc.,business
56362,Major progress achieved in banking reform: regulator China #39;s top banking regulator said here Wed Major progress achieved in banking reform: regulator China #39;s top banking regulator said here Wednesday that the country has made  quot;tremendous quot; progress in the reform of the banking industry characterized by a drastic dropin both the amount and ratio of non-performing loans.,business
32218,"Cingular, AT amp;T Wireless Launch Service Cingular Wireless LLC began offering a multimedia messagi Cingular, AT amp;T Wireless Launch Service Cingular Wireless LLC began offering a multimedia messaging service on Tuesday that is compatible with that of its future unit, AT amp;T Wireless Services Inc.",business
2885,Olympics-Athletics-Invincible Sanchez storms to gold Red-hot favourite Felix Sanchez made history fo Olympics-Athletics-Invincible Sanchez storms to gold Red-hot favourite Felix Sanchez made history for the Dominican Republic when he streaked to victory in the men #39;s Olympic 400 metres hurdles final.,sports
36559,"Guild members boycott gala, picket outside Sun-Times building The Chicago Sun-Times #39; management  Guild members boycott gala, picket outside Sun-Times building The Chicago Sun-Times #39; management and unionized reporters planned to return to the bargaining table Wednesday morning on the heels of a vote authorizing a strike and picketing by employees outside a gala thrown by the company.",business
8966,"Piazza brings home winning run in eighth as Mets down Expos 3-2 MONTREAL (CP) - The Montreal Expos m Piazza brings home winning run in eighth as Mets down Expos 3-2 MONTREAL (CP) - The Montreal Expos may claim it is of little importance to them if they finish out of last place in the National League East, but it #39;s definitely important to Steve Trachsel and the New York Mets.",sports
46574,Santander appoints Spanish chief at Abbey SANTANDER has unexpectedly unveiled a Spaniard as the next Santander appoints Spanish chief at Abbey SANTANDER has unexpectedly unveiled a Spaniard as the next chief executive of Abbey - defying expectations that a British banker was in line for the job.,business
10530,Angels try to keep pace with A #39;s The Anaheim Angels will again try to grab a share of the divisi Angels try to keep pace with A #39;s The Anaheim Angels will again try to grab a share of the division lead and further hinder the Texas Rangers chances of winning the West when the teams continue their four-game series at Ameriquest Field in Arlington.,sports
44628,"US trade deficit widens to \$54 billion on oil spike WASHINGTON The United States announced Thursday US trade deficit widens to \$54 billion on oil spike WASHINGTON The United States announced Thursday that its trade gap widened in August to \$54 billion, the second-largest ever, reflecting record spending on imported oil and a decline in goods exports that may presage a slowdown in manufacturing.",business
273,"Pittsburgh vs Pittsburgh vs. Arizona PHOENIX (Ticker) -- Jack Wilson lofted a sacrifice fly in the top of the 10th inning to lift the Pittsburgh Pirates to a wild 8-7 victory over the Arizona Diamondbacks. In the 10th, Jose Castillo drew leadoff walk against Greg Aquino (0-1) and stole ...",sports
19269,QB controversy? Give Bowden few minutes Florida State coach Bobby Bowden didn #39;t play along when  QB controversy? Give Bowden few minutes Florida State coach Bobby Bowden didn #39;t play along when asked after Saturday #39;s game if there is a quarterback controversy brewing in Tallahassee.,sports
36911,"BA cuts 1,000 flights to beat delays British Airways has cancelled nearly 1,000 flights at Heathrow  BA cuts 1,000 flights to beat delays British Airways has cancelled nearly 1,000 flights at Heathrow over the next three months in an effort to halt a slide in the reliability of its timetable.",business
10121,"BROWN BATTERED IN BOMBERS' LOSS (New York Post) New York Post - BOSTON  #x2014; If the Yankees don't BROWN BATTERED IN BOMBERS' LOSS (New York Post) New York Post - BOSTON  #x2014; If the Yankees don't win the World Series, you can blame it on Kevin Brown's immaturity and lack of respect for his teammates.",sports
13290,"Sell-out crowd will watch No Sell-out crowd will watch No. 1 USC take on No. 7 Cal History looks to repeat itself in the biggest game to date of the Pacific-10 Conference this weekend. Two of the nation #39;s elite programs will square off when co-defending national champion USC (4-0 overall, 1-0 Pac-10) hosts No.",sports
57606,"Infineon to Build \$1B Malaysian Fab Infineon Technologies AG today said it would build a new front- Infineon to Build \$1B Malaysian Fab Infineon Technologies AG today said it would build a new front-end production plant in Kulim High Tech Park, Malaysia, at a cost of \$1 billion.",business
47189,"US insurance investigation widens Investigators probing US insurance firms are alleged to have found US insurance investigation widens Investigators probing US insurance firms are alleged to have found evidence of improper practices at Aon, the world #39;s second largest broker.",business
29209,"Counsell returns to Diamondbacks Shortstop Craig Counsell returned to the Arizona Diamondbacks, agre Counsell returns to Diamondbacks Shortstop Craig Counsell returned to the Arizona Diamondbacks, agreeing Wednesday to a \$2.7 million, two-year contract. Arizona traded Counsell to the Milwaukee Brewers after the 2003 season ",sports
42187,"Update 1: Camden Property to Buy Summit Properties Camden Property Trust has agreed to buy Summit Pr Update 1: Camden Property to Buy Summit Properties Camden Property Trust has agreed to buy Summit Properties Inc., a rival owner of upscale apartments, for about \$1.1 billion. The two real-estate investment trusts Monday said the merger creates the country #39;s ",business
25386,Chelsea Deny Chasing Defoe Chelsea have followed Tottenham in pouring cold water on rumours that Eng Chelsea Deny Chasing Defoe Chelsea have followed Tottenham in pouring cold water on rumours that England striker Jermain Defoe was set for a switch across London.,sports
17005,"It #39;s not party time yet, Boston BOSTON - If this World Series comes down to a battle of sentimen It #39;s not party time yet, Boston BOSTON - If this World Series comes down to a battle of sentiment and pathos, it ain #39;t even going to be close. The Red Sox, one senses, have became the people #39;s choice, the exceptions being jealous Cubs ",sports
10981,"Tiger's Back an Issue at American Express (AP) AP - Tiger Woods felt stiffness in his back after sev Tiger's Back an Issue at American Express (AP) AP - Tiger Woods felt stiffness in his back after seven holes Wednesday and decided to call it a day, not wanting to aggravate the week-old injury and not entirely certain he would be able to defend his title in the American Express Championship. The way his year has gone, that's just his luck.",sports
47313,"Hynix Q3 net profit quadruples on firm chip sales Third-quarter profits at Hynix Semiconductor Inc,  Hynix Q3 net profit quadruples on firm chip sales Third-quarter profits at Hynix Semiconductor Inc, the second-largest maker of basic memory chips, nearly quadrupled from a year ago on robust demand, but dropped from the previous quarter due to falling prices.",business
27070,Spain on top in Seville Rafael Nadal has repaid the faith shown in him by defeating Andy Roddick in  Spain on top in Seville Rafael Nadal has repaid the faith shown in him by defeating Andy Roddick in four sets to hand Spain a 2-0 lead after the first day of the Davis Cup final in Seville.,sports
6685,"Zurich says no to 2014 Winter Olympics It follows the announcement last week that Zurich would not b Zurich says no to 2014 Winter Olympics It follows the announcement last week that Zurich would not be able to host any of the 2008 European football championship games, owing to a legal wrangle over plans for a new stadium.",sports
54960,"Toy Safety More than 200,000 children were injured by last year by their own toys according to Texas Toy Safety More than 200,000 children were injured by last year by their own toys according to Texas Public Interest Research Group. The group says there #39;s more to toys than meets the eye.",business
58125,"Observers: reported deal good for Sprint, better for Nextel Sprint Corp Observers: reported deal good for Sprint, better for Nextel Sprint Corp. appears to be on the verge of the boldest move of CEO Gary Forsee #39;s 18-month tenure: A \$36 billion merger with rival wireless company Nextel Communications Inc.",business
40700,"PepsiCo Profit Rises on Tax Benefits  NEW YORK (Reuters) - PepsiCo Inc PepsiCo Profit Rises on Tax Benefits  NEW YORK (Reuters) - PepsiCo Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PEP.N target=/stocks/quickinfo/fullquote""&gt;PEP.N&lt;/A&gt;, the world's No.  2 soft drink company, said on Thursday quarterly profit rose  due to tax benefits.",business
13902,"Brady and Pats do enough to win The Patriots #39; list of inactives for Sunday #39;s game resembled  Brady and Pats do enough to win The Patriots #39; list of inactives for Sunday #39;s game resembled their wide receiver depth chart. Deion Branch, Troy Brown, Bethel Johnson - all out against the Dolphins, who had the league #39;s best pass defense coming in.",sports
31539,"Big week ahead for Bay Area in Legislature In an 11th-hour twist, the Bay Area is at the epicenter o Big week ahead for Bay Area in Legislature In an 11th-hour twist, the Bay Area is at the epicenter of political quakes that jolted lawmakers over the weekend and will rock the Legislature #39;s annual frenzied wrap-up this week.",business
49716,"US election reprieve for oil NEW YORK: Oil dropped below \$50 a barrel last night to the lowest pric US election reprieve for oil NEW YORK: Oil dropped below \$50 a barrel last night to the lowest price in more than a month, extending a \$6 slide from recent peaks as the US presidential election got underway.",business
49519,"Drop in price of oil gives boost to financial markets Oil prices plunged to \$50.13 yesterday, cappi Drop in price of oil gives boost to financial markets Oil prices plunged to \$50.13 yesterday, capping a 10 percent fall from record highs set last week and easing worries about high energy prices in financial markets.",business
51923,"UPDATE: Wary Of Watchdog, Coke #39;s Amatil Turns to Fruit SYDNEY (Dow Jones)--Prevented by regulato UPDATE: Wary Of Watchdog, Coke #39;s Amatil Turns to Fruit SYDNEY (Dow Jones)--Prevented by regulators from getting too big in the juice market, Asia Pacific #39;s largest softdrinks bottler Coca-Cola Amatil Ltd.",business
3502,"Ochoa comes from behind to win Wachovia LPGA Classic Kutztown, PA (Sports Network) - Lorena Ochoa fi Ochoa comes from behind to win Wachovia LPGA Classic Kutztown, PA (Sports Network) - Lorena Ochoa fired a seven-under 65 on Sunday to come from behind and win the Wachovia LPGA Classic.",sports
39336,"Coke CEO vows to rebuild management ranks ATLANTA: Coca-Cola #39;s new chairman and chief executive, Coke CEO vows to rebuild management ranks ATLANTA: Coca-Cola #39;s new chairman and chief executive, Neville Isdell, says bolstering the soft drink group #39;s depleted management ranks will be a key priority as he embarks on a make-over of the slumping company.",business
2218,"Clearing the hurdle of doping scandals ATHENS -- Evita Agiasoteli has been counting Greece's Olympic Clearing the hurdle of doping scandals ATHENS -- Evita Agiasoteli has been counting Greece's Olympic medals. Each one comes with a celebration from the boy next door, who likes to run through their neighborhood in the northern Athenian suburb of Nea Ionia yelling  quot;Hellas! quot; with each gold. Other neighbors often leave their evening yogurts unfinished so they can join the boy's victory cheer.",sports
18505,FA probes Stamford Bridge trouble The FA is to take action after trouble marred Wednesday #39;s Carl FA probes Stamford Bridge trouble The FA is to take action after trouble marred Wednesday #39;s Carling Cup tie between West Ham and Chelsea. Police in riot gear were confronted by a section of the West Ham support after the match which the Blues won 1-0.,sports
10689,It #39;s not just bats rising to occasion We interrupt our regularly scheduled programming to bring  It #39;s not just bats rising to occasion We interrupt our regularly scheduled programming to bring you something from October. Don #39;t touch that dial. The Astros may remember their 88th victory more for what it wasn #39;t than what it was.,sports
21377,"Jets' Carter Back in the Kitchen, Heat and All Because of quarterback Chad Pennington's strained rot Jets' Carter Back in the Kitchen, Heat and All Because of quarterback Chad Pennington's strained rotator cuff, Quincy Carter, a four-year veteran, is being thrown into the fire again.",sports
1866,"Olympics: Soldier Shot Dead, Policeman Held A Greek soldier guarding an Olympic facility in Athens w Olympics: Soldier Shot Dead, Policeman Held A Greek soldier guarding an Olympic facility in Athens was shot dead Monday after apparently playing game of Russian roulette with a policeman, security sources said.",sports
20192,"NJ Drops Rape Charges Against 2 Teens Prosecutors dropped sexual assault charges against two high sc NJ Drops Rape Charges Against 2 Teens Prosecutors dropped sexual assault charges against two high school football players accused of raping a 15-year-old schoolmate. Charges against the boys, ages 15 and 17, were dropped Wednesday.",sports
28870,"Players #39; offer likely to be rejected Bob Goodenow, executive director of the NHL Players Associa Players #39; offer likely to be rejected Bob Goodenow, executive director of the NHL Players Association, created a lot of suspense when he submitted a dramatic contract proposal to the league last week.",sports
52203,Scientists work to protect crops SUFFOLK -- Virginia Tech scientists are preparing to protect the st Scientists work to protect crops SUFFOLK -- Virginia Tech scientists are preparing to protect the state #39;s largest crop from a disease with strong potential to do damage.,business
3867,"Voeller set to coach Roma Former Germany coach Rudi Voeller has revealed he is close to taking over  Voeller set to coach Roma Former Germany coach Rudi Voeller has revealed he is close to taking over as Roma coach, following the resignation of Cesare Prandelli.",sports
3222,US Women's NBA stars solve Aussie test to win third gold in a row (AFP) AFP - Veterans Lisa Leslie a US Women's NBA stars solve Aussie test to win third gold in a row (AFP) AFP - Veterans Lisa Leslie and Dawn Staley refused to let the United States Olympic women's basketball dynasty suffer the same ignoble fate as that of the American men.,sports
21785,"Toward sensible soccer tiebreakers The Columbus Crew, the professional soccer team that represents C Toward sensible soccer tiebreakers The Columbus Crew, the professional soccer team that represents Columbus, Ohio, didnt make it to the Major League Soccer championship game to be played on Sunday, but the Crew did compile an 18-game unbeaten streak during the regular season, best in ",sports
20984,"Radcliffe wins New York marathon; makes up for Olympic dropout? New York, Nov 8 - Paula Radcliffe ha Radcliffe wins New York marathon; makes up for Olympic dropout? New York, Nov 8 - Paula Radcliffe has won the New York Marathon in a triumph of the human spirit to come back 11 weeks after crashing out of the Olympic marathon in Athens as well as the 10,000 metres finals.",sports
48539,"Update 4: DaimlerChrysler Posts \$1.27B Net Profit Automaking giant DaimlerChrysler AG said Thursday Update 4: DaimlerChrysler Posts \$1.27B Net Profit Automaking giant DaimlerChrysler AG said Thursday it earned 951 million euros (\$1.18 billion) in the third quarter on good performances from its financial services division and its US Chrysler arm, rebounding from a 1.7 billion euro loss a year ago when ",business
40694,"Kmarts to be converted into some kind of Sears Sears Roebuck and Co Kmarts to be converted into some kind of Sears Sears Roebuck and Co. probably will put a new spin on the Sears name for the 56 stores it is taking over from Kmart and Wal-Mart.  quot;Sears will be in the name, but we #39;re reviewing whether the name will be something ",business
8440,"Tiger Fails to Clarify Cup Enigma at Oakland Hills  BLOOMFIELD HILLS, Mich Tiger Fails to Clarify Cup Enigma at Oakland Hills  BLOOMFIELD HILLS, Mich. (Reuters) - Tiger Woods finished  the 35th Ryder Cup on a personal winning note in the last-day  singles, but the enigma of his relationship with the biennial  team competition remains.",sports
9951,European Tour stats attack Mr Accuracy Henrik Stenson played some of the best golf of the season to  European Tour stats attack Mr Accuracy Henrik Stenson played some of the best golf of the season to run away with The Heritage at Woburn #39;s treacherous Duke #39;s Course.,sports
1334,Hewitt goes through in Washington Second-seed Lleyton Hewitt moved into the quarterfinals of the Was Hewitt goes through in Washington Second-seed Lleyton Hewitt moved into the quarterfinals of the Washington Open with a routine 6-3 6-2 win over Colombian Alejandro Falla.,sports
32572,"IMF says soft landing in China not yet assured China has lowered the risk of economic overheating bu IMF says soft landing in China not yet assured China has lowered the risk of economic overheating but a  quot;soft landing quot; is not yet assured, International Monetary Fund chiefs have warned.",business
28344,"Free agent Pavano chooses Yanks Carl Pavano has made his long-awaited decision, instructing his agen Free agent Pavano chooses Yanks Carl Pavano has made his long-awaited decision, instructing his agent to strike a deal with the New York Yankees. Scott Shapiro, who represents the free agent right-hander ",sports
46503,"Weaker sales affects Coca-Cola Coca-Cola reports a 24 drop in quarterly income on the back of weak s Weaker sales affects Coca-Cola Coca-Cola reports a 24 drop in quarterly income on the back of weak sales of its soft drinks, juices and bottled waters.",business
34482,"OPEC Oil Output Rose 1.2 in August, Survey Shows (Update1) The Organization of Petroleum Exporting C OPEC Oil Output Rose 1.2 in August, Survey Shows (Update1) The Organization of Petroleum Exporting Countries boosted crude-oil production 1.2 percent in August, reaching a 25-year high for a second month in an attempt to pull prices back from records, a Bloomberg survey showed.",business
36271,"Direction-Free Data Sends Treasuries Down  NEW YORK (Reuters) - Treasury debt prices ticked lower on Direction-Free Data Sends Treasuries Down  NEW YORK (Reuters) - Treasury debt prices ticked lower on  Tuesday in a classic ""buy-the-rumor, sell-the-fact"" reaction as  a reading on U.S. retail consumption proved not as weak as some  in the market had been betting.",business
36874,Doubts expressed over Delta Delta Air Lines Inc Doubts expressed over Delta Delta Air Lines Inc. revised its annual report yesterday to reflect its growing financial difficulties and the possibility of seeking bankruptcy protection  quot;in the near term. quot;,business
11512,"Note: Suzuki has tonight and two games remaining The 30-year-old right fielder, who has 257 hits, ha Note: Suzuki has tonight and two games remaining The 30-year-old right fielder, who has 257 hits, has tonight and two games remaining to break the record. George Sisler #39;s mark of 257 hits was set in 1920.",sports
23847,"More Pain In Spain Spains midweek international friendly victory over England was marred by some dis More Pain In Spain Spains midweek international friendly victory over England was marred by some disgraceful scenes of racism directed at Englands black players, but further sad events which have been so far largely unreported occurred in Madrid on Wednesday evening.",sports
9937,"Spaniard fends off compatriot Perez MADRID, Spain -- Roberto Heras became only the second rider to c Spaniard fends off compatriot Perez MADRID, Spain -- Roberto Heras became only the second rider to claim three Tour of Spain titles when he held off a charging Santiago Perez in the final stage Sunday.",sports
52122,"JC Penney #39;s Castagna to Leave Company JC Penney Co JC Penney #39;s Castagna to Leave Company JC Penney Co. said Friday that Vanessa Castagna - chairman and chief executive of the clothing retailer #39;s stores, catalog, and Internet operations - is leaving the company when her contract expires on Sunday.",business
9189,"Mickelson out of WGC event in Ireland World number four Phil Mickelson withdrew on Thursday from the Mickelson out of WGC event in Ireland World number four Phil Mickelson withdrew on Thursday from the WGC-American Express Championship being held in Kilkenny, Ireland next week.",sports
55990,"Hardware slump predicted MORE TIN makers are going to crash and burn with three of the top 10 PC mak Hardware slump predicted MORE TIN makers are going to crash and burn with three of the top 10 PC makers being squeezed out of the market by 2007, Gartner has repeated for the third time so far this month.",business
11744,CANAS CRUISES INTO FINAL Guillermo Canas on Saturday cruised past the only other seeded player remai CANAS CRUISES INTO FINAL Guillermo Canas on Saturday cruised past the only other seeded player remaining in the Heineken Open draw when he routed Jiri Novak to reach the final.,sports
34545,Unichem Labs inks pact with Lannett Unichem Laboratories has has entered into an agreement with Lann Unichem Labs inks pact with Lannett Unichem Laboratories has has entered into an agreement with Lannett Company of USA for the exclusive supply of one or more generic drug products.,business
